Pruffi,http://pruffi.ru/,http://www.linkedin.com/company/pruffi,[],"[u'Recruiting', u'Human Resources', u'Internet']",RUS
Sravnikupi,http://www.sravnikupi.ru/,,[],"[u'Cars', u'Insurance', u'Risk Management']",RUS
Fabrika Online,http://fabrikaonline.ru/,,[],[u'Games'],RUS
Sverhmarket,http://sverhmarket.ru,,[],"[u'E-Commerce Platforms', u'Online Shopping', u'Consumer Goods']",RUS
FoodByNet,http://www.foodbynet.ru,,[],"[u'B2B', u'Retail', u'Consumer Goods', u'E-Commerce']",RUS
ESKY,http://www.esky.ru/,,[],[u'Online Shopping'],RUS
Anokion SA,http://anokion.com/,http://www.linkedin.com/company/anokion-sa,"[u'Oscar Buset', u'Melody Swartz', u'David Lowin', u'Kristen Lorentz', u'Stephan Kontos', u'Prof. Jeffrey A. Hubbell']",[u'Biotechnology'],CHE
Grofers,http://grofers.com,http://www.linkedin.com/company/3561164,[u'Albinder Dhindsa'],"[u'Consumer Electronics', u'Hardware', u'Pharmaceuticals', u'Retail']",IND
Bastille,https://www.bastille.io/,http://www.linkedin.com/company/bastille-networks,[u'Christopher J. Rouland'],"[u'Internet of Things', u'Information Security', u'Security', u'Cyber Security']",USA
Planeta.ru,http://planeta.ru/,,[],"[u'Finance', u'Web Tools', u'Crowdfunding']",RUS
Grivy.com,http://www.grivy.com,http://www.linkedin.com/company/grivy,[u'Jan Oudeman'],"[u'Online Auctions', u'E-Commerce']",IDN
GlobalLab,http://globallab.ru,,[],"[u'Online Education', u'Skill Assessment', u'University Students']",RUS
iiko,http://iiko.ru/,http://www.linkedin.com/company/iiko,[],"[u'Hospitality', u'Entrepreneur', u'Industrial Automation']",RUS
iConText,http://icontext.ru/,http://www.linkedin.com/company/icontext,[],"[u'Promotional', u'Ad Targeting', u'Advertising']",RUS
Trends Brands,http://www.trendsbrands.ru/,http://www.linkedin.com/company/trends-brands,[],"[u'Fashion', u'Online Shopping', u'Consumer Goods']",RUS
Zakazaka,http://zakazaka.ru/,,[],"[u'Delivery', u'Recipes', u'Specialty Foods']",
BitPay,http://bitpay.com,http://linkedin.com/company/bitpay-inc-,"[u'Anthony Gallippi', u'Antonio Gallippi', u'Stephen Pair']","[u'Bitcoin', u'Finance']",USA
Domosite,http://domosite.ru/,,[],"[u'Home Owners', u'Private Social Networking', u'Internet']",
Pluto TV,http://www.pluto.tv,https://www.linkedin.com/company/3656219,"[u'Ilya Pozin', u'Tom Ryan']","[u'Internet TV', u'Entertainment', u'Video']",USA
Wurldtech,http://www.wurldtech.com/,http://www.linkedin.com/company/wurldtech-security-technologies,[],"[u'Certification Test', u'Cyber Security', u'Infrastructure']",CAN
HomeMe.ru,http://www.homeme.ru/,,[],"[u'Furniture', u'Interior Design', u'Home Decor', u'Manufacturing']",RUS
Mebelrama,http://www.mebelrama.ru/,http://www.linkedin.com/company/mebelrama-ru,[],"[u'Furniture', u'Utilities', u'Shopping', u'Internet', u'E-Commerce']",RUS
Happlink,http://happlink.ru/,,[],"[u'Social Network Media', u'Publishing', u'Services']",
Group-IB,http://www.group-ib.com/,http://www.linkedin.com/company/group-ib,[],"[u'Cyber Security', u'Data Security', u'Fraud Detection']",RUS
GoTable,http://gotable.ru/,,[],"[u'Reviews and Recommendations', u'Nightlife', u'Restaurants']",
AutoSpot,http://autospot.ru/,,[],[u'E-Commerce'],RUS
Appsindep,http://ggeek.ru/,,[],[u'Games'],RUS
"Anews, Inc.",http://www.anews.com/,,[],"[u'News', u'Digital Media', u'Personalization', u'Blogging Platforms']",RUS
Capptain,http://www.capptain.com/,,[],"[u'Analytics', u'Information Services', u'Mobile', u'Information Technology']",RUS
Breeze Technology,http://oplatatransporta.ru/,,[],[u'Ticketing'],RUS
HipClub,http://hipclub.ru/,,[],[u'Online Travel'],RUS
EUROBOX,http://eurobox.co/,,[],[u'E-Commerce'],UKR
TrueAccord,http://www.trueaccord.com,,"[u'Nadav Samet', u'Nadav Samet', u'Ohad Samet']","[u'FinTech', u'Finance Technology']",USA
Wandera,http://wandera.com,http://www.linkedin.com/company/wandera-inc-,"[u'Eldar Tuvey', u'Roy Tuvey']",[u'Mobile'],USA
"astamuse company, ltd.",http://www.astamuse.co.jp/en/,,[u'Ayumu Nagai'],"[u'Intellectual Property', u'Human Resources', u'Consulting', u'Databases']",JPN
Vurb,http://vurb.com,http://www.linkedin.com/company/vurb,"[u'Gil Elbaz', u'Bobby Lo']",[u'Search'],USA
Igneous Systems,http://igneous.io/,,[u'Kiran Bhageshpur'],"[u'Big Data', u'Storage', u'Technology']",USA
Table8,http://table8.us,http://www.linkedin.com/company/table8,[u'Santosh Jayaram'],[u'Entertainment'],USA
ALTILIA,http://www.altiliagroup.com,http://www.linkedin.com/company/altilia,"[u'Ermelinda Oro', u'Massimo Ruffolo']","[u'Big Data', u'Big Data Analytics', u'Software']",
TrademarkNow,http://trademarknow.com,http://www.linkedin.com/company/onomatics-inc-,"[u'Heikki Vesalainen', u'Anna Ronkainen', u'Matti Kokkola', u'Mikael Kolehmainen']",[u'Software'],USA
Flux Factory,http://www.flux.io/,,"[u'Jen Carlile', u'Nicholas Chim']","[u'Product Design', u'Software', u'Design', u'Construction']",USA
Pied Piper,http://www.piedpiper.com,,[u'Nelson Bighetti'],"[u'Cloud Computing', u'SaaS', u'Technology']",USA
Roadie,https://www.roadie.com/,,[u'Marc J. Gorlin'],"[u'Shipping', u'Software', u'Internet', u'Crowdsourcing']",USA
Playthe.net,http://www.playthe.net,http://www.linkedin.com/company/playthe.net,[],[u'Small and Medium Businesses'],ESP
TytoCare,http://www.tytocare.com,https://www.linkedin.com/company/3259539?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A3259539%2Cidx%3A1-1-1%2CtarId%3A1438588837669%2Ctas%3Atyto%20care,"[u'Ofer Tzadik', u'Dedi Gilad']","[u'Health Care Information Technology', u'Mobile Health', u'Medical Devices', u'Health Care']",ISR
BeiGene,http://www.beigene.com/,http://www.linkedin.com/company/beigene,"[u'Pearl Huang', u'John V. Oyler']",[u'Biotechnology'],CHN
Denty's,http://dentys.com,http://www.linkedin.com/company/dentys,"[u'Rajesh Nandipati', u'Sekhar Chennupati']","[u'Dental', u'Technology', u'Health Care']",IND
yepme.com,http://yepme.com,,"[u'Anand Jadhav', u'Sandeep Sharma', u'Vivek Gaur']","[u'Product Design', u'Brand Marketing', u'Online Shopping']",IND
Digilab,http://www.digilab.com.br/,http://www.linkedin.com/company/digilab-sa,[],"[u'Telecommunications', u'Information Services', u'Information Technology']",BRA
Hotelbar,http://www.hotelbar.com.br/,,[],"[u'Hospitality', u'Service Providers', u'Hotels']",BRA
Ponfac,http://www.ponfac.com.br/,,[],"[u'Testing', u'Data Center Automation', u'Data Visualization']",BRA
Duroline,http://www.duroline.com.br/,,[],"[u'Sales and Marketing', u'Consumer Goods', u'Consulting']",BRA
Teikon,http://www.teikon.com.br/,,[],"[u'Electrical Distribution', u'Innovation Engineering', u'Industrial']",BRA
Microinox,http://www.microinox.com.br/,,[],"[u'Material Science', u'Manufacturing', u'Automotive']",BRA
Sophie & Juliete,http://sophiejuliete.com.br/,https://www.linkedin.com/company/sophie-&-juliete,"[u'Camila Souza', u'Ronald Beigl']","[u'Direct Sales', u'Fashion', u'Jewelry', u'Social Media', u'E-Commerce', u'Women', u'Internet']",BRA
Aeromot,http://www.aeromot.com.br/,,[],"[u'Defense', u'Services', u'Aerospace']",BRA
Digitel,http://www.digitel.com.br/,,[],"[u'Big Data', u'Data Visualization', u'Information Technology']",BRA
Ikro,http://www.ikro.com.br/,,[],"[u'Heavy Industry', u'Manufacturing', u'Automotive']",BRA
XAPPmedia,http://xappmedia.com/,http://www.linkedin.com/company/xappmedia,"[u'Michael Myers', u'John Kelvie', u'Frank Raines', u'Pat Higbie']","[u'Consumer Behavior', u'Audio', u'Mobile Advertising']",USA
Eloquii,http://www.eloquii.com/,http://www.linkedin.com/company/eloquii,[u'John Auerbach'],"[u'Designers', u'Fashion', u'Retail']",USA
FK Biotecnologia,http://www.fkbiotec.com.br/,,[],"[u'Nanotechnology', u'Medical Devices', u'Biotechnology']",BRA
RailComm,http://railcomm.com,http://www.linkedin.com/company/railcomm,[u'Joe Denny'],"[u'Heavy Industry', u'Predictive Analytics', u'Software']",USA
"Appcito, Inc.",http://www.appcito.com/,http://www.linkedin.com/company/3507979,"[u'Kamal Anand', u'Rag Ramanathan']","[u'Software', u'SaaS', u'Internet', u'Information Technology']",USA
Incapture Technologies,http://incapturetechnologies.com,,[],"[u'Internet of Things', u'Information Services', u'Information Technology', u'Technology']",USA
SmartPrice.com,http://www.smaprtprice.com,,[],[u'Telecommunications'],USA
FlyOnWall,http://flyonwall.net,,[],[u'Apps'],USA
Lecorpio,http://lecorpio.com,http://www.linkedin.com/company/lecorpio,[u'Deepak Gagneja'],[u'Software'],USA
T-ZONE,http://www.tzonebd.com,http://www.linkedin.com/company/t-zone,[u'Mahabubur Rahaman'],"[u'Manufacturing', u'E-Commerce']",BGD
Hiddenbed,http://hiddenbed.com,http://www.linkedin.com/company/hiddenbed-corporation,[],[u'Furniture'],
G|Predictive Gradient GmbH,http://www.gpredictive.de,,"[u'Dennis Proppe', u'Philippe Take']","[u'Big Data Analytics', u'SaaS']",DEU
"Aviso, Inc.",http://www.aviso.com,http://www.linkedin.com/company/aviso-inc,"[u'Andrew Abrahams', u'K.V. Rao']","[u'Predictive Analytics', u'B2B', u'Software', u'Finance', u'Enterprises', u'Enterprise Software']",USA
CloudGenix,http://cloudgenix.com,http://www.linkedin.com/company/cloudgenix,"[u'Navneet Yadav', u'Mani Ramasamy', u'Venkataraman Anand', u'Kumar Ramachandran']",[u'Networking'],USA
117go,http://117go.com,,[],[u'Social Travel'],CHN
Sompharmaceuticals,http://sompharmaceuticals.com,,[u'Alan G. Harris'],"[u'Clinical Trials', u'Pharmaceuticals', u'Therapeutics']",CHE
Apos Therapy,http://www.apostherapy.com,https://www.linkedin.com/company/apostherapy,"[u'Amit Mor', u'Avi Elbaz']",[u'Health Care'],USA
TidalScale,http://www.tidalscale.com/,http://www.linkedin.com/company/tidalscale,[u'Ike Nassi'],"[u'Computers', u'Software', u'Data Mining']",USA
Big Health,http://bighealth.com,,"[u'Colin Espie', u'Peter Hames']","[u'iOS', u'Medical', u'Health Care']",GBR
Teespring,http://teespring.com,http://www.linkedin.com/company/teespring,"[u'Evan Stites-Clayton', u'Walker Williams']","[u'Mass Customization', u'E-Commerce']",USA
Climeworks,http://www.climeworks.com/,http://www.linkedin.com/company/climeworks,"[u'Jan Wurzbacher', u'Christoph Gebald']",[u'Machine Learning'],CHE
Windgap Medical,http://www.windgapmedical.com/,,"[u'Brent Buchine', u'Chris Stepanian']","[u'Health Care', u'Medical', u'Pharmaceuticals']",USA
Coubic,http://coubic.com,,[u'Hiroshi Kuraoka'],"[u'Business Services', u'Internet']",JPN
Kespry Inc.,http://www.kespry.com,http://www.linkedin.com/company/kespry-inc,[u'Paul Doersch'],"[u'Design', u'Software', u'Consumer Electronics']",USA
MyWave,http://mywave.me,http://www.linkedin.com/company/mywave,[],"[u'CRM', u'Customer Service', u'Information Technology', u'Consulting', u'Internet']",NZL
Humanity,http://www.humanity.com,,[u'Ryan Fyfe'],"[u'Business Services', u'Software', u'Internet']",USA
Ather Energy,http://www.atherenergy.com,http://www.linkedin.com/company/ather-energy,"[u'Swapnil Jain', u'Tarun Mehta']","[u'Electric Vehicles', u'Automotive']",IND
Madwire,http://www.madwire.com,http://www.linkedin.com/company/madwire-marketing,"[u'Jb Kellogg', u'Joe Kellogg']","[u'Advertising', u'Enterprise Software', u'Internet Marketing']",USA
easyfolio,http://www.easyfolio.de,,[],"[u'Finance', u'Investment Management', u'Financial Services']",DEU
SirionLabs,http://sirionlabs.com,http://www.linkedin.com/company/sirionlabs,"[u'Claude Marais', u'Ajay Agrawal']","[u'Software', u'Risk Management', u'Services']",USA
Connectivity,http://www.connectivity.com,http://www.linkedin.com/company/connectivity-inc-,"[u'Emad Fanous', u'Erron Silverstein']","[u'Big Data', u'Marketing Automation', u'Business Intelligence', u'Enterprise Application', u'Small and Medium Businesses', u'Search', u'Internet', u'SaaS']",USA
Crovat,http://crovat.com,,[],"[u'Design', u'Internet', u'Consumer Goods', u'E-Commerce']",
"SocialToaster, Inc.",http://socialtoaster.com,http://www.linkedin.com/company/socialtoaster-inc,[u'Brian Razzaque'],"[u'Social Media Marketing', u'Software']",USA
Wildcard,http://www.trywildcard.com,,"[u'Eric Tang', u'Doug Petkanics', u'Jordan Cooper']",[u'Mobile'],USA
E-Semble,http://e-semble.com/,,[],[],
KAI Square,http://www.kaisquare.com/,http://www.linkedin.com/company/kai-square,[],[u'Software'],SGP
Bivarus,http://bivarus.com,http://www.linkedin.com/company/bivarus-inc-,[u'Seth Glickman'],"[u'Analytics', u'Health Care', u'Health and Wellness']",USA
CEPA Safe Drive,http://www.cepasafedrive.com/en/,,[],"[u'Business Services', u'Consulting', u'Risk Management']",
ThoughtSpot,http://thoughtspot.com,http://www.linkedin.com/company/thoughtspot,"[u'Amit Prakash', u'Priyendra Deshwal', u'Abhishek Rai', u'Sanjay Agrawal', u'Vijay Ganesan', u'Shashank Gupta', u'Ajeet Singh']","[u'Big Data', u'Business Intelligence', u'Software', u'Enterprise Software']",USA
qLearning,http://www.qlearning.io,http://www.linkedin.com/company/qlearning-applications-gmbh,"[u'Silviu Apostu', u'Jonas Hoffmann', u'Frederik Hagenauer', u'Felix Kl\xfchr', u'Korbinian Weisser']","[u'EdTech', u'Recruiting', u'Apps', u'Education', u'Mobile']",DEU
Pluralsight,http://www.pluralsight.com,http://www.linkedin.com/company/pluralsight,"[u'Keith Sparkjoy', u'Fritz Onion', u'Aaron Skonnard']","[u'EdTech', u'Education']",USA
Magnetecs,http://www.magnetecs.com,,"[u'Frank Adell', u'Josh Shachar']",[u'Health Care'],USA
Codasip,http://codasip.com,http://www.linkedin.com/company/codasip,[u'Karel Masarik'],[u'Software'],USA
Abe's Market,http://www.abesmarket.com,http://www.linkedin.com/company/abe%27s-market,"[u'Richard Demb', u'Jon Polin']",[u'E-Commerce'],USA
Xapo,http://xapo.com,http://www.linkedin.com/company/xapo,"[u'Federico Murrone', u'Wences Casares']","[u'Bitcoin', u'Curated Web', u'Personal Finance', u'Information Security']",USA
Blend Systems,https://blend.la/,http://www.linkedin.com/company/3310051,"[u'Evan Rosenbaum', u'Akash Nigam', u'Matt Geiger']","[u'Photo Sharing', u'Mobile', u'Mobile Advertising', u'Social Media']",USA
SurfWatch Labs,http://www.surfwatchlabs.com,https://www.linkedin.com/company/surfwatchlabs,[u'Jason Polancich'],"[u'Big Data', u'Analytics', u'Social Media']",USA
Product Hunt,http://www.producthunt.com,,[u'Ryan Hoover'],[u'Curated Web'],USA
Carmudi,http://carmudi.com,http://www.linkedin.com/company/carmudi,"[u'Erwin Sikma', u'Fritz Simons', u'Stefan Haubold']",[u'Consumer Internet'],PHL
SQLstream,http://www.sqlstream.com,http://www.linkedin.com/company/sqlstream,"[u'Edan Kabatchnik', u'Damian Black', u'John Kalucki', u'Julian Hyde']","[u'Big Data', u'Internet of Things', u'Big Data Analytics']",USA
Nervana Systems,http://nervanasys.com,http://www.linkedin.com/company/nervana-systems,"[u'Arjun Bansal', u'Amir Khosrowshahi', u'Naveen Rao']",[u'Computers'],USA
AltraTech,http://altratech.com/,,"[u""Brian O'Farrell""]",[u'Hospitality'],
Miret Surgical,http://miretsurgical.com,,[u'Christopher Pell'],[u'Health and Wellness'],USA
Yesmywine,http://www.yesmyexpress.com,,[],[u'E-Commerce'],CHN
Beijing PingCo Technology,http://teec.eefocus.com/article/09-09/346971252202950.html,,[u'Wei Wang'],[u'Mobile'],CHN
Mbaobao,http://www.mbaobao.com,,[],[u'E-Commerce'],CHN
MediaShare,http://www.mediashare.cn,,[],[u'Advertising'],CHN
Wowan365.com,http://www.wowan365.com,,[u'Xiaoming Gong'],[u'Games'],CHN
IBillionaire,http://www.ibillionaire.me,http://www.linkedin.com/company/ibillionaire,"[u'Alejandro Estrada', u'Raul Moreno']","[u'FinTech', u'Finance Technology', u'Finance', u'Investment Management']",USA
Sontra,http://www.sontra.com.br,http://www.linkedin.com/company/sontra,[u'Federico Vega'],"[u'Logistics', u'Customer Service', u'Transportation']",BRA
Shenzhouying Software Technology,http://www.szy.cn,,[u'Renqian Ye'],[u'Software'],CHN
ORVIBO,http://www.orvibo.com,,[u'Xionghui Wang'],[u'Hardware + Software'],CHN
ACCB Biotech Ltd.,http://www.accb.com.cn,,[],[u'Biotechnology'],CHN
FantasySalesTeam,http://www.fantasysalesteam.com,http://www.linkedin.com/company/fantasysalesteam,[u'Adam Hollander'],[u'Curated Web'],USA
Shenzhou Shanglong Technology,http://www.tcsl.com.cn/?list-1205.html,,[],[u'Enterprise Software'],CHN
rewardStyle,http://rewardStyle.com,,"[u'Baxter Box', u'Amber Venz Box']",[u'Advertising'],USA
Sxmobi Science and Technology,http://www.sxmobi.com,,[],[u'Travel'],CHN
Kaikeba.com,http://www.kaikeba.com,,[u'Yechang Fang'],[u'Photography'],CHN
Belter Health,http://www.belter.com.cn,,[u'Yanlin Fang'],[u'Health Care'],CHN
Ali,http://www.a-li.com.cn,,[],[u'Manufacturing'],CHN
Zheng Yi Wireless Science and Technology,http://www.appcan.cn,,[u'Guochun Wang'],[u'E-Commerce'],CHN
Xishiwang.com,http://www.marry10.com,,[u'Kainan Wu'],[u'E-Commerce'],CHN
Daishu.com,http://www.daishu.com,,[u'Liping Fu'],[u'Education'],CHN
ZeroWire Inc,http://www.zerowireinc.cn,,[],[u'Software'],CHN
Manicube,http://manicube.com,http://www.linkedin.com/company/manicube,"[u'Katina Mountanos', u'Elizabeth R Whitman']",[u'Consulting'],USA
Viewhigh Technology,http://www.viewhigh.com,,[],[u'Health Care'],CHN
Haofang Online Information Technology,http://www.cga.com.cn,,[],[u'Games'],CHN
ZZNode Science and Technology,http://www.zznode.com,,[],[u'Enterprise Software'],CHN
Longxun Changtian Technology,http://www.xunjiesoft.com/ProductShow.asp?ArticleID=80,,[],[u'Software'],CHN
China Intelligent Transport System Group,http://www.its.cn,,[],[u'Public Transportation'],CHN
Adsit Media Technology,http://www.adsit.cn,,[],[u'Advertising'],CHN
Beijing Legend Silicon,http://www.legendsilicon.com.cn,,"[u'Lin Yang', u'Hong Dong']",[u'Messaging'],CHN
USTC iFLYTEK Science and Technology,http://www.iflytek.com,,[],[u'Software'],CHN
JOYsee Interaction Science and Technology,http://www.joyseetv.com,,[],[u'Enterprise Software'],CHN
Fashion Republic,http://www.hsgh.com,,[u'Hancheng Liang'],[u'Fashion'],CHN
NetPosa Technologies,http://www.netposa.com,,[],[u'Photography'],CHN
Trony Science and Technology Development,http://www.trony.com,,[],[u'Clean Technology'],CHN
United Information Technology Co.,http://www.uit.com.cn,,[],[u'Enterprise Software'],CHN
Vuv Analytics,http://vuvanalytics.com,http://www.linkedin.com/company/896800,[u'Clark Jernigan'],[u'Semiconductors'],USA
Patsnap,http://www.patsnapglobal.com,http://www.linkedin.com/company/patsnap,[u'Jeffrey Tiong'],"[u'Analytics', u'Information Services', u'Information Technology']",SGP
Trucker Path,https://truckerpath.com/,,"[u'Viktor Radchenko', u'Ivan Tsybaev']","[u'Marketplaces', u'Logistics', u'Navigation', u'Transportation', u'Crowdsourcing', u'Mobile']",USA
Inforgence Inc.,http://www.vcread.com,,[u'Jibing Li'],[u'Enterprise Software'],CHN
Times pace Intelligent Technology,http://www.timespace.org.cn,,[u'Qingquan Shen'],[u'Manufacturing'],CHN
Tianma Medical Group,http://www.tianmachem.com,,[],[u'Biotechnology'],CHN
Union Cast Network Technology,http://www.unioncast.net,,[],[u'Enterprise Software'],CHN
Easpring Material Technology,http://www.easpring.com,,[],[u'Clean Technology'],CHN
TechFaith Wireless Technology,http://www.techfaithwireless.com,http://www.linkedin.com/company/techfaith-wireless,[],"[u'Hardware + Software', u'Business Services', u'Hardware', u'Mobile']",CHN
Beijing TRS Information Technology,http://www.trs.com.cn,,[],[u'Search'],CHN
Jielan Information Company,http://www.188jielan.net,,[u'Ruo Yu'],[u'Finance'],CHN
NEWGRAND Software,http://www.newgrand.cn,,[],[u'Software'],CHN
Jinko Solar Holding,http://www.jinkosolar.com,http://www.linkedin.com/company/431188,[],[u'Clean Technology'],CHN
LongShine Technology,http://www.longshine.com,,[],[u'Enterprise Software'],
DIGIONE Company,http://www.digione.cn,,[],[u'Advertising'],CHN
Lily BlueFlame Culture Media,http://www.blueflame.net.cn,,[u'Gang Hu'],[u'Advertising'],CHN
Basewin Technology,http://www.basewin.com,,[],[u'Mobile'],CHN
Mobile Multimedia,http://www.mm2u.com.cn,,[],[u'Enterprise Software'],CHN
"Clou Electronics Co., Ltd.",http://www.szclou.com,,[],[u'Manufacturing'],CHN
Hunan Meijing Creative Exhibition Display,http://www.cymj.cc,,[],[u'Design'],CHN
Blue Focus PR Consulting,http://www.bluefocusgroup.com,,[],[u'Public Relations'],CHN
Haotian Biological Engineering technology,http://www.htinc.cn,,[u'Chengwen Zhang'],[u'Biotechnology'],CHN
Shenzhen SEG Navigation,http://www.chinagps.cc,,[],[u'Automotive'],CHN
Secco Century Digital Technology,http://www.cyclecentury.com,,[],[u'News'],CHN
Dashi Intelligence,http://www.chn-das.com,,[],[u'Enterprise Software'],CHN
Invengo Information Technology,http://www.invengo.cn,,[],[u'Enterprise Software'],CHN
KuGou,http://itunes.apple.com/cn/app/ku-gou-yin-le/id472208016,,[u'Zhenyu Xie'],[u'Music'],CHN
Guo Xian Scientific and Technical Corporation,http://www.kd-lcd.com/index.html,,[u'Mulan Ou'],[u'Manufacturing'],CHN
Farmers Business Network,http://farmersbusinessnetwork.com,https://www.linkedin.com/company/farmers-business-network,"[u'Charles Baron', u'Amol Deshpande']","[u'Farming', u'Big Data Analytics', u'Agriculture', u'Social Media']",USA
simplesurance GmbH,https://www.schutzklick.de,http://www.linkedin.com/company/simplesurance,[],[u'Insurance'],DEU
Fundbox,http://fundbox.com,http://www.linkedin.com/company/fundbox,"[u'Tomer Michaeli', u'Yuval Ariav', u'Eyal Shinar']","[u'Business Analytics', u'Payments', u'Software', u'Enterprise Software']",USA
Rappler,http://www.rappler.com,,[u'Maria Ressa'],[u'Consumers'],PHL
"Ello, Inc.",http://ello.co,,"[u'Matthew Kitt', u'Justin Gitlin', u'Gabe Varela', u'Jay Zeschin', u'Todd Berger']","[u'Networking', u'Social Media']",USA
Workpop,https://beta.workpop.com/,http://www.linkedin.com/company/workpop,"[u'Benjamin Berman', u'Reed Shaffner', u'Chris Ovitz', u'Henry Jay Yu']",[u'Internet'],USA
Spero Therapeutics,http://sperotherapeutics.com/,https://www.linkedin.com/company/spero-therapeutics,[u'Laurence Rahme'],[u'Biotechnology'],USA
Quadia Online Video,http://en.quadia.com/,http://www.linkedin.com/company/147251,[],"[u'Content', u'Sales and Marketing', u'Video']",NLD
Dragonpay,http://www.dragonpay.ph,,[],"[u'Payments', u'E-Commerce', u'Internet']",PHL
Capture Educational Consulting Services,http://capture-education.com,http://www.linkedin.com/company/capture-education,[u'Mike Neubig'],"[u'Colleges', u'Online Scheduling', u'Universities', u'Charter Schools', u'Software', u'Education']",USA
Tracxn,http://tracxn.com,http://www.linkedin.com/company/tracxn,"[u'Abhishek Goyal', u'Neha Singh']","[u'Analytics', u'SaaS', u'Enterprise Software']",USA
Mesitis,http://www.mesitis.com,,[u'Tanmai Sharma'],"[u'Intellectual Asset Management', u'Trading', u'Brokers', u'Finance']",SGP
Neuravi,http://neuravi.com,,"[u'David Vale', u'John O\u2019Shaughnessy', u'Eamon Brady']","[u'Collaboration', u'Health and Wellness', u'Innovation Management', u'Medical Devices']",IRL
Talena,http://www.talena-inc.com,http://www.linkedin.com/company/talena-inc,[u'Nitin Donde'],"[u'Development Platforms', u'Big Data', u'Industrial Automation']",USA
Dreamlines,http://www.dreamlines.de ; http//www.dreamlines.com.br ; http://www.dreamlines.fr ; http://www.dreamlines.com.au ; http://www.dreamlines.ru ; http://www.1000Kreuzfahrten.de ; http://www.dreamlines.nl ; http://www.cruiseaway.com.au ; http://www.cruisecente,https://www.linkedin.com/company/netvacation-gmbh,[u'Felix Schneider'],"[u'Shipping', u'Transportation', u'Travel & Tourism', u'Online Travel', u'Travel']",DEU
Mobeewave,http://www.mobeewave.com,http://www.linkedin.com/company/mobeewave,"[u'Maxime de Nanclas', u'Benjamin du Ha\xffs']",[u'Semiconductors'],CAN
Clari,http://www.clari.com,http://www.linkedin.com/company/clari,"[u'Andy Byrne', u'Venkat Rangan']","[u'Predictive Analytics', u'Big Data', u'Productivity Software', u'CRM', u'Mobile Software Tools', u'Direct Sales', u'Sales Automation', u'Sales and Marketing']",USA
eWings.com,http://www.ewings.com,,[],"[u'Search', u'Travel']",DEU
SailPlay,http://sailplay.ru,,"[u'Yakov Filippenko', u'Leonid Shangin']",[u'Curated Web'],RUS
ZhongAn,http://www.zhongan.com,,[],[u'Insurance'],
Salviol,http://www.salviol.com,https://www.linkedin.com/company/5237862?trk=vsrp_companies_res_photo&trkInfo=VSRPsearchId%3A1026570511421327326902%2CVSRPtargetId%3A5237862%2CVSRPcmpt%3Aprimary,[],"[u'Big Data', u'Big Data Analytics', u'Fraud Detection']",GBR
Bellabox,http://bellabox.sg,,[],[u'E-Commerce'],SGP
MCA Solutions,http://www.mcasolutions.com/,,[],[],
Railpod,http://www.rail-pod.com,,[u'Brendan English'],[u'Robotics'],USA
Infinity Augmented Reality,http://infinityar.com,http://www.linkedin.com/company/infinity-augmented-reality-inc-,[],[u'Software'],ISR
Satispay,http://www.satispay.com,http://www.linkedin.com/company/satispay,"[u'Samuele Pinta', u'Dario Brignone', u'Alberto Dalmasso']","[u'Mobile Payments', u'Payments', u'Software']",ITA
BitGo,http://www.bitgo.com,http://www.linkedin.com/company/bitgo-inc-,"[u'Mike Belshe', u'Ben Davenport', u""Will O'Brien""]","[u'Bitcoin', u'Security', u'Financial Services']",USA
I & Combine,http://www.bapul.net,,[u'Minhee Lee'],"[u'Social Bookmarking', u'Social Network Media']",KOR
Casual Steps,http://www.casualsteps.com,,[],"[u'Payments', u'Mobile Commerce', u'Retail', u'E-Commerce']",KOR
HealthQx,http://healthqx.com,http://www.linkedin.com/company/2639471,[u'Bill Conlan'],[u'Software'],USA
Vertical Knowledge,http://www.vertical-knowledge.com,,[u'Marcel Legrand'],[u'Analytics'],USA
Dole Tian,http://www.njdet.com,,[],[u'E-Commerce'],CHN
Acetec Semiconductor,http://www.acetecsemi.com,,[u'Gang Wang'],[u'Semiconductors'],CHN
E-Buy,http://www.e-buychina.com.cn,,[u'Zhen Zhu'],[u'Enterprise Software'],CHN
iHandle,http://www.ihandle.cn,,[u'Yilong Chen'],[u'Mobile'],CHN
CITIC Information Development,http://www.cesgroup.com.cn,,[],[u'Enterprise Software'],CHN
Zhongjia MRO,http://www.zj-mro.com,,[],[u'Enterprise Software'],CHN
Yuqing Electric,http://www.yqps.net,,[],[u'Automotive'],CHN
Y&J Industries,http://www.ynj-industries.com,,[],[u'Manufacturing'],CHN
Xunda Pharmaceutical,http://www.xundapharm.com,,[],[u'Biotechnology'],CHN
RadLogics,http://radlogics.com,http://linkedin.com/company/radlogics,"[u'Eli Konen', u'Arnaldo Mayer', u'Hayit Greenspan', u'Moshe Becker']","[u'Health Care Information Technology', u'Big Data', u'Analytics', u'Image Recognition', u'SaaS', u'Health and Wellness']",USA
Sunway Communication,http://www.sz-sunway.com.cn,,[],[u'Manufacturing'],CHN
Xinguodu,http://www.xinguodu.com,,[],[u'Manufacturing'],CHN
MicroPort (Shanghai),http://www.microport.com.cn,,[u'Zhaohua Chang'],[u'Health Care'],CHN
