Name,HomePage URL,LinkedIn Page,Founders,Category,Country,,
fos4X,http://www.fos4x.de,,"Rolf Wojtech, Lars Hoffmann",Manufacturing,DEU,,
Speakaboos,http://speakaboos.com,,"Noelle Millholt, Neal Shenoy, Neal Shenoy","EdTech, Language Learning, Publishing, Education",USA,,
Emerald Therapeutics,http://www.emeraldtherapeutics.com,http://www.linkedin.com/company/emerald-therapeutics,"DJ Kleinbaum, Brian Frezza",Biotechnology,,,
ABODO,http://www.abodo.com,http://www.linkedin.com/company/2260243,"Adam Olien, Chad Aldous, Alec Slocum","Search, Real Estate",USA,,
FilmTrack,http://filmtrack.com,http://www.linkedin.com/company/filmtrack,"Stephen Kassin, Jason Kassin","Intellectual Asset Management, Content Delivery, Cloud Computing, Digital Rights Management",USA,,
Cerecor,http://cerecor.com,,"Isaac Blech, Blake M. Paterson",Biotechnology,USA,,
mo9 (moKredit),http://www.mo9.com/,,"Allen Cheung, Lu Hua",Video Games,USA,,
Affirm,http://affirm.com,http://www.linkedin.com/company/affirm-inc-,"Jeffrey Kaditz, Nathan Gettings, Max Levchin","FinTech, Finance Technology, Payments, Financial Services",USA,,
Sandburst Corporation,http://sandburst.com/,,,"Data Integration, Manufacturing, Semiconductors",USA,,
CARD.com,http://www.CARD.com,http://www.linkedin.com/company/2693334,"Ron Lin, Ben Katz","P2P Money Transfer, Curated Web, Payments, Banking, Credit, Mobile",USA,,
FeeX - Robin Hood of Fees,http://www.feex.com,http://www.linkedin.com/company/feex,"Eyal Halahmi, Yoav Zurel, David Weisz, Uri Levine",Finance,USA,,
Narr8,http://narr8.me,,Alexandr Vashchenko,"Apps, Mobile, Games",RUS,,
Axonify,http://www.axonify.com,http://www.linkedin.com/company/axonify,,"Computers, Corporate Wellness, Software, Sales and Marketing, Price Comparison",CAN,,
MetaStat,http://metastat.com,https://www.linkedin.com/company/metastat-inc-,,Biotechnology,USA,,
Visio Financial Services,http://www.visiolending.com,http://www.linkedin.com/company/visio-financial-services,,Finance,USA,,
Sureline Systems,http://surelinesystems.com,,Ravi Goyal,Analytics,USA,,
WISErg,http://wiserganic.com,https://www.linkedin.com/company/wiserg,JOSE LUGO,Clean Technology,USA,,
Knowlarity Communications,http://knowlarity.com,http://www.linkedin.com/company/knowlarity-communications,"Pallav Pandey, Ambarish Gupta","Telephony, Emerging Markets, Cloud Computing, Small and Medium Businesses, Software, SaaS",IND,,
Kaon Interactive,http://kaon.com,https://www.linkedin.com/company/kaon-interactive,,"App Marketing, Computers, B2B, Software",USA,,
Pley,http://www.pley.com,,"Elina Furman, Ranan Lachman","Marketplaces, Curated Web, Collaborative Consumption, Toys",USA,,
BigTeams,http://www.bigteams.com,https://www.linkedin.com/company/1892897?trk=tyah&trkInfo=idx%3A1-1-1%2CtarId%3A1424548153894%2Ctas%3Abigteams,"Steve Sutherland, Matt Carson, Jeff Gilbert","Sports, SaaS",USA,,
Wickr,http://www.mywickr.com/en/index.php,,"Chris Howell, Kara Coppa, Robert Statica, Nico Sell",Messaging,USA,,
Rebelle,http://www.rebelle.de,,Max Sch\xf6nemann,E-Commerce,DEU,,
Justnine,http://www.justnine.com,,,Games,,,
99Games Online Private Limited,http://www.99games.in,https://www.linkedin.com/company/99games-online,Rohith Bhat,Games,IND,,
eShares,http://esharesinc.com,http://www.linkedin.com/company/eshares-inc-,"Henry Ward, Manu Kumar","Internet, Enterprise Software",USA,,
NxtGen Data Center & Cloud Services,http://nxtgen.co.in,,,Software,IND,,
LeTV,http://letv.com,http://www.linkedin.com/company/le-vision-pictures-ltd-,Yueting Jia,"Entertainment, Photography",CHN,,
Vigilant Biosciences,http://vigilantbiosciences.com,,"Elizabeth J. Franzmann, Matthew H.J. Kim",Biotechnology,USA,,
C9 Inc.,http://www.c9inc.com,http://www.linkedin.com/company/c9inc.,Scott Wiener,"Predictive Analytics, Big Data, Sales and Marketing, Analytics, Software, Business Development",USA,,
VTS,http://www.vts.com,http://www.linkedin.com/company/view-the-space,"Ryan Masiello, Nick Romito","Commercial Real Estate, Technology, Real Estate",USA,,
CrossChx,http://www.crosschx.com,http://www.linkedin.com/company/crosschx,Sean Lane,Software,USA,,
Maiyet,http://maiyet.com,http://www.linkedin.com/company/maiyet,"Daniel Lubetzky, Paul van Zyl",Fashion,USA,,
Ziqitza Health Care,http://www.zhl.org.in/,http://www.linkedin.com/company/1974924,"Naresh Jain, Manish Sacheti, Sweta Mangal, Ravi Krishna, Shaffi Mather","Social Entrepreneurship, Healthcare Services, Health Care, Biotechnology",IND,,
ThetaRay,http://www.thetaray.com,http://www.linkedin.com/company/thetaray,Amir Averbuch,"Big Data Analytics, Security",ISR,,
SP Nano Ltd.,http://www.spnano.com,http://www.linkedin.com/company/2922927,"Oded Shoseyov, Amnon Wolf, Nimrod Litvak",Biotechnology,,,
Medical Simulation,http://medsimulation.com,http://www.linkedin.com/company/medical-simulation-corporation,,Biotechnology,USA,,
Miromatrix Medical,http://miromatrix.com,,Doris Taylor,Biotechnology,USA,,
TriLumina Corp.,http://www.trilumina.com,http://www.linkedin.com/company/trilumina,"David Abell, John Joseph","Sensors, Automotive, Semiconductors",USA,,
Fuel3D,http://www.fuel-3d.com,http://www.linkedin.com/company/3259164,Ron Daniel,"3D Technology, Hardware + Software, 3D",USA,,
Clip Interactive,http://clipradio.com,http://www.linkedin.com/company/2639343,Jeff Thramann,Software,USA,,
Tolero Pharmaceuticals,http://toleropharmaceuticals.com,,"Dallin M. Anderson, David J. Bearss",Biotechnology,USA,,
TesoRx Pharma,http://tesorx.com,,"Guru Betageri, Ramachandran R. Thirucote",Biotechnology,USA,,
TalkingData,http://www.talkingdata.com,https://www.linkedin.com/company/3670212,,"Big Data, Big Data Analytics, Analytics, Mobile",CHN,,
Amplience,http://amplience.com,http://uk.linkedin.com/company/amplience,"Rory Dennis, James Brooke","Brand Marketing, E-Commerce",GBR,,
DNAtriX,http://www.dnatrix.com,,Al Yung,Biotechnology,USA,,
Rayvio,http://www.rayvio.com,,"Theodore Moustakas, Milan Minsky, Yitao Liao","Water Purification, Industrial, Technology",USA,,
"Kiwi, Inc.",http://www.kiwiup.com,http://www.linkedin.com/company/2321744,"Shvetank Jain, Omar Siddiqui","Android, Entertainment, Mobile, Games",USA,,
Octasic,http://www.octasic.com/,http://www.linkedin.com/company/21608,,Semiconductor Manufacturing Equipment,CAN,,
Liquid Light,http://llchemical.com,,"Emily Cole, Kyle Teamey",Chemicals,USA,,
DoorDash,http://www.doordash.com,http://www.linkedin.com/company/doordash,"Tony X, Andy Fang, Evan Moore, Stanley Tang","Delivery, Logistics, Local Businesses, Small and Medium Businesses, Mobile, Local",USA,,
Windsor Circle,http://www.windsorcircle.com,http://www.linkedin.com/company/windsor-circle-inc.,"Brad McGinity, Scot Catlin, Chris Humphres, Matt Williamson","Marketing Automation, Email Marketing, Direct Marketing, Analytics, Software, Retail, E-Commerce, Personalization",USA,,
Eagle Eye Networks,http://www.eagleeyenetworks.com,http://www.linkedin.com/company/eagle-eye-networks-inc,Dean Drako,Security,USA,,
freee,http://www.freee.co.jp,http://www.linkedin.com/company/2861339,Daisuke Sasaki,"Network Security, Finance, B2B, Accounting, Enterprise Software",JPN,,
Voltafield Technology,http://voltafield.com,,,"Navigation, Sensors, Geospatial",,,
CRAVE,http://www.lovecrave.com,http://www.linkedin.com/company/crave-innovations,"Ti Chang, Michael Topolovac","SexTech, Toys",USA,,
Bridge International Academies,http://bridgeinternationalacademies.com,http://www.linkedin.com/company/bridge-international-academies,,"EdTech, Education",KEN,,
Prestadero,http://prestadero.com,,,Curated Web,MEX,,
Classting,https://www.classting.com,,"Jaesang Yoo, Dave Cho","EdTech, K-12 Education, Social Media Platforms, Education",,,
Audentes Therapeutics,http://audentestx.com,http://www.linkedin.com/company/audentes-therapeutics,Matthew R. Patterson,Biotechnology,USA,,
ThreatStream,https://www.threatstream.com,http://www.linkedin.com/company/threatstream,Greg Martin,Security,USA,,
cicayda,http://cicayda.com,http://www.linkedin.com/company/cicayda,,Legal,USA,,
MEMX,http://www.memx.com/,,,Technology,USA,,
Reverb.com,http://www.reverb.com,http://www.linkedin.com/company/reverb-music,David Kalt,"Marketplaces, Music, Auctions, E-Commerce",USA,,
MYOMO,http://www.myopro.com/,,,Biotechnology,USA,,
Taasera,http://taasera.com,http://www.linkedin.com/company/taasera,Srinivas Kumar,Software,USA,,
Privateer Holdings,http://www.privateerholdings.com,https://www.linkedin.com/company/privateer-holdings,"Brendan Kennedy, Christian Groh, Michael Blue",Finance,USA,,
Corsa Technology,http://www.corsa.com,,,Hardware + Software,CAN,,
Stratos Genomics,http://www.stratosgenomics.com,,Allan Stephan,"New Product Development, Product Design, Biotechnology",USA,,
Blue Danube Systems,http://bluedanube.com,,Mihai Ban,Mobile,USA,,
Cybereason,http://www.cybereason.com,http://www.linkedin.com/company/cybereason,"Yossi Naar, Lior Div, Yonatan Amit","Cyber Security, IT and Cybersecurity",USA,,
Permeo Technologies,http://www.permeo.com,,,"Security, Information Services, Software",USA,,
Gamma Medica,http://www.gammamedica.com,http://www.linkedin.com/company/gamma-medica,"Jan Iwanczyk, Bradley E. Patt",Biotechnology,USA,,
Ziarco,http://www.ziarcopharma.com/,,"Arif Shivji, Lynn Purkins, Wai Li, Michael Yeadon",Biotechnology,USA,,
Sharp Edge Labs,http://sharpedgelabs.com,,"Alan Waggoner, Marcel Bruchez",Biotechnology,USA,,
Loop Commerce,http://loopcommerce.com,,"Roy Erez, Alex Sirota",E-Commerce,USA,,
Convene,http://convene.com,http://www.linkedin.com/company/convene-conference-centers,Christopher J. Kelly,"Meeting Software, Enterprise Software, Information Technology, Events",USA,,
WorkFusion (previously CrowdComputing Systems),http://www.workfusion.com/,http://www.linkedin.com/company/workfusion,"Andrew Volkov, Max Yankelevich",Software,USA,,
Newlans,http://newlans.com,http://www.linkedin.com/company/newlans,Dev Vrat Gupta,Semiconductors,USA,,
Femasys,http://femasys.com,https://www.linkedin.com/company/femasys,Kathy Lee-Sepsick,Manufacturing,USA,,
Orexo,http://www.orexo.com,,,Biotechnology,SWE,,
Glow,http://glowing.com,https://www.linkedin.com/company/3223836?trk=prof-exp-company-name,"Ryan Ye, Chris Martinez, Michael Huang, Kevin Ho, Max Levchin","Mobile Health, Women, Health and Wellness",USA,,
Captora,http://www.captora.com,http://www.linkedin.com/company/3313621,"Srihari Kumar, Anindo Mukherjee, Paul Albright","Marketing Automation, Software, Cloud Computing, Technology",USA,,
Pepperdata,http://pepperdata.com,http://www.linkedin.com/company/pepperdata,"Chad Carson, Sean Suchter","Real Time, Software, Technology",USA,,
Cube Optics,http://www.cubeoptics.com,http://www.linkedin.com/company/cube-optics-ag,,"Transportation, Public Relations",DEU,,
Trevi Therapeutics,http://www.trevitherapeutics.com,http://www.linkedin.com/company/2073467,"Thomas R. Sciascia, Jennifer L. Good",Biotechnology,USA,,
InfoBionic,http://infobionic.com,http://www.linkedin.com/company/infobionic,"Jeremy Ruskin, Ravi Kuppuraj",Biotechnology,USA,,
Resultados Digitais,http://resultadosdigitais.com.br,http://www.linkedin.com/company/2629565,"Andr\xe9 Siqueira, Eric Santos","Sales and Marketing, SaaS, Enterprise Software",BRA,,
StackIQ,http://www.stackiq.com,http://www.linkedin.com/company/stackiq,"Tim McIntire, Greg Bruno, Mason Katz",Software,,,
zUniversity,http://zuniversity.com/,,,Education,USA,,
Eve.com,http://eve.com/,,Mariam Naficy,"Application Platforms, Gamification, Games",ISL,,
Robosoft Technologies,http://robosoftin.com,,,Mobile,,,
Avi Networks Inc,https://avinetworks.com/,https://www.linkedin.com/company/avi-networks-inc/,"Ranga Rajagopalan, Murali Basavaiah, Umesh Mahajan","Computers, Networking, Analytics, Software, Cloud Data Services",USA,,
Altiscale,http://www.altiscale.com,http://www.linkedin.com/company/altiscale,Raymie Stata,Big Data,USA,,
Catalyze,http://catalyze.io,,"Josh Elson, Mohan Balachandran, Travis Good","Health Care Information Technology, Cloud Infrastructure, mHealth, Software, Mobile, Health and Wellness",USA,,
OpenGov,http://opengov.com,http://www.linkedin.com/company/3214432,"Mike Rosengarten, Zac Bookman, Nate Levine, Joe Lonsdale","Analytics, Data Visualization, SaaS, Governments, Enterprise Software",USA,,
AltSchool,http://www.altschool.com,http://www.linkedin.com/company/altschool,"Bharat Mediratta, Max Ventilla","Education, Technology",USA,,
MyOptique Group,http://myoptiquegroup.com,https://www.linkedin.com/company/myoptique-group-ltd,,E-Commerce,GBR,,
DataTorrent,http://datatorrent.com,http://www.linkedin.com/company/2660309,"Amol Kekre, Phu Hoang","Big Data, Analytics",USA,,
Lastline,http://www.lastline.com,http://www.linkedin.com/company/lastline-inc-,"Christopher Kruegel, Engin Kirda, Giovanni Vigna","IT and Cybersecurity, Network Security, Security",USA,,
SageMetrics,http://www.sagemetrics.co/,,Ken Nwabueze,Business Intelligence,NGA,,
10X Technologies,http://10xtechnologies.com,,Serge Saxonov,Biotechnology,USA,,
Hedvig,http://hedviginc.com,http://www.linkedin.com/company/3051698,Avinash Lakshman,"Data Center Infrastructure, Cloud Infrastructure, Storage, Software",USA,,
Trov,http://trov.com,http://www.linkedin.com/company/tr-v,"Mark Dowds, Scott Walchek","Insurance, Software, Mobile",USA,,
Kahuna,http://www.kahuna.com,http://www.linkedin.com/company/kahuna-inc,"Jacob Taylor, Adam Marchick","Marketing Automation, Analytics, Internet, Mobile",USA,,
HoneyBook Inc.,http://www.honeybook.com,https://www.linkedin.com/company/2527444?trk=tyah&trkInfo=tarId%3A1421131879010%2Ctas%3AHoneyBook%2Cidx%3A1-1-1,"Naama Alon, Shadiah Sigala, Oz Alon","Marketplaces, Curated Web, Apps, Events, Digital Media",USA,,
Savantis Systems,http://www.savantis.com/,,,"Virtualization, Technology, Databases",USA,,
Allegro Networks,http://www.allegronetworks.com,,,"Application Platforms, Services, Internet",USA,,
WorldRemit,http://www.worldremit.com,http://www.linkedin.com/company/1919522,Ismail Ahmed,P2P Money Transfer,GBR,,
Cellumen,http://cellumen.com,,D. Lansing Taylor,Biotechnology,USA,,
iyzico,http://www.iyzico.com,http://www.linkedin.com/company/iyzi-payments,,E-Commerce,TUR,,
MySmartPrice,http://www.mysmartprice.com,http://www.linkedin.com/company/mysmartprice-com,"Sulakshan Kumar, Sitakanta Ray",Software,IND,,
One Africa Media,http://www.oneafricamedia.com,,Carey Eaton,Advertising,ZAF,,
MassRoots,http://www.investors.massroots.com,https://www.linkedin.com/company/massroots-llc,"Stewart Fortier, Hyler Fortier, Tyler Knight, Isaac Dietrich, Sebastian Stant","Cannabis, Mobile",USA,,
mAPPn,http://www.gfan.com,,Yi Tan,Mobile,CHN,,
Visualead,http://www.visualead.com,,Nevo Alva,Advertising,ISR,,
Capitaine Train,http://capitainetrain.com,https://www.linkedin.com/company/capitaine-train,"Valentin Surrel, Jean-Daniel Guyot, Martin Ottenwaelter","Ticketing, Travel",FRA,,
Shyp,http://www.shyp.com,http://www.linkedin.com/company/shyp,"Joshua Scott, Kevin Gibbon, Jack Smith","Shipping, Logistics",USA,,
ARC Medical Devices,http://arcmedicaldevices.com,,,Health Care,CAN,,
Ikaria,http://ikaria.com,,,Biotechnology,USA,,
Legra Systems,http://www.legra.com,,,Wireless,USA,,
Colorescience,http://colorescience.com,,Diane ranger,E-Commerce,USA,,
Saegis Pharmaceuticals,http://www.saegispharma.com/,,,"Health Care, Pharmaceuticals, Health and Wellness, Medical",USA,,
Zubie,http://www.zubie.co,http://www.linkedin.com/company/zubie,,Hardware + Software,USA,,
nCino,http://ncino.com,http://www.linkedin.com/company/ncino-inc-,"Neil Underwood, Pierre Naud\xe9, Chip Mahan","Finance, Enterprise Software",USA,,
Ecwid,http://ecwid.com,,Ruslan Fazlyev,E-Commerce,USA,,
Biglion,http://biglion.ru,,"Vladimir Vinogradov, Oleg Savtsov",Travel,RUS,,
CryoCor,http://www.cryocor.com/,,,Medical Devices,USA,,
JumpCloud,http://jumpcloud.com,http://www.linkedin.com/company/jumpcloud,Rajat Bhargava,Enterprise Software,,,
Skyroam,http://skyroam.com/,http://www.linkedin.com/company/2328171,Jing Li,Wireless,USA,,
BEST Logistics Technology,http://www.800best.com,,,Public Transportation,CHN,,
Point.io,http://point.io,http://www.linkedin.com/company/point-io,,"Web Development, Enterprises, SaaS, IaaS, Business Development, Mobile, Enterprise Software",USA,,
Retrotope,http://www.retrotope.com/,,,"Health Care Information Technology, Health Care",USA,,
Advanced Catheter Therapies,http://acatheter.com,,"Rex Teeslink, Dirk Hoyns, Paul J. Fitzpatrick","Life Sciences, Health Care, Biotechnology",USA,,
BitSight Technologies,http://bitsighttech.com,,"Nagarjuna Venna, Stephen Boyer",Security,USA,,
AVM Biotechnology,http://avmbiotech.com,http://www.linkedin.com/company/avm-biotechnology,Theresa A. Deisher,Biotechnology,USA,,
Remedy Partners,http://remedypartners.com,,,Health and Wellness,USA,,
Ayla Networks,http://aylanetworks.com,http://www.linkedin.com/company/ayla-networks,"Tom Lee, Phillip Chang, Adrian Caceres, David Friedman, Thomas H. Lee",Hardware + Software,USA,,
Guerrilla RF,http://www.guerrilla-rf.com,https://www.linkedin.com/company/guerrilla-rf?trk=ppro_cprof,Ryan Pratt,"Networking, Infrastructure, Mobile, Wireless, Semiconductors",USA,,
Wave7 Optics,http://www.wave7optics.com/,,,Technology,USA,,
M87,http://www.m-87.com,http://www.linkedin.com/company/m87,Vidur Bhargava,Mobile,USA,,
Porch,http://porch.com,http://www.linkedin.com/company/porch,"Scott Austin, Ha Phan, Ronnie Castro, Eric Schleicher, Matt Ehrlichman","Networking, Startups, Curated Web, Social Media, Internet",USA,,
Integrity Applications,http://www.integrity-app.com,,David Malka,Health Care,ISR,,
WorkMetro,http://www.workmetro.com,,,"Employment, Recruiting, E-Commerce Platforms",,,
Atheer Labs,http://www.atheerlabs.com,http://www.linkedin.com/company/atheer,"Soulaiman Itani, PhD","Software, Hardware + Software, Augmented Reality, Mobile, 3D",USA,,
Acurian,https://www.acurian.com,https://www.linkedin.com/company/acurian?trk=mini-profile,,"Service Providers, Pharmaceuticals, Medical",USA,,
